sample_1,sample_2,identical,n
PR_1063,TX_1141,0.69,1473
PR_1063,TX_1142,0.73,1552
PR_1063,TX_1143,0.82,1552
PR_1063,TX_1144,0.79,1552
PR_1063,TX_1145,0.66,1542
PR_1063,TX_1146,0.85,1552
PR_1063,VZ_1000,0.83,1552
PR_1063,VZ_1001,0.8,1552
PR_1063,VZ_1002,0.84,1552
PR_1063,VZ_1004,0.85,1552
PR_1063,VZ_1005,0.84,1552
PR_1063,VZ_1006,0.72,1552
PR_1063,VZ_1007,0.6,1237
PR_1063,VZ_1009,0.57,1260
PR_1063,VZ_1010,0.83,1552
PR_1063,VZ_1019,0.83,1552
PR_1063,VZ_1020,0.69,1552
PR_1063,VZ_1021,0.69,1552
PR_1063,VZ_1022,0.77,1215
PR_1063,VZ_1026,0.63,1348
PR_1063,VZ_1027,0.84,1552
PR_1063,VZ_1029,0.85,1552
PR_1063,VZ_670,0.7,919
PR_1063,VZ_671,0.85,1552
PR_1063,VZ_672,0.84,1552
PR_1063,VZ_673,0.85,1552
PR_1063,VZ_674,0.85,1552
PR_1063,VZ_675,0.85,1552
PR_1063,VZ_676,0.66,1552
PR_1063,VZ_677,0.85,1552
PR_1063,VZ_678,0.85,1552
PR_1063,VZ_679,0.83,1552
PR_1063,VZ_680,0.84,1552
PR_1063,VZ_681,0.86,1552
PR_1063,VZ_682,0.83,1552
PR_1063,VZ_683,0.6,1181
PR_1063,VZ_684,0.85,1552
PR_1063,VZ_685,0.84,1552
PR_1063,VZ_686,0.84,1552
PR_1063,VZ_687,0.85,1552
PR_1063,VZ_688,0.85,1552
PR_1063,VZ_689,0.84,1552
PR_1063,VZ_690,0.85,1552
PR_1063,VZ_691,0.84,1552
PR_1063,VZ_692,0.77,1552
PR_1063,VZ_693,0.85,1552
PR_1063,VZ_694,0.85,1552
PR_1063,VZ_695,0.74,1552
PR_1063,VZ_701,0.85,1552
PR_1063,VZ_702,0.84,1552
PR_1063,VZ_703,0.85,1552
PR_1063,VZ_704,0.8,916
PR_1063,VZ_705,0.85,1552
PR_1063,VZ_706,0.83,1552
PR_1063,VZ_707,0.85,1552
PR_1063,VZ_708,0.86,1552
PR_1063,VZ_709,0.76,1147
PR_1063,VZ_992,0.59,1523
PR_1063,VZ_993,0.63,1200
PR_1063,VZ_994,0.66,1095
PR_1063,VZ_995,0.8,1552
PR_1063,VZ_996,0.74,1552
PR_1063,VZ_997,0.83,1552
PR_1063,VZ_999,0.48,532
PR_945,PR_946,0.86,1405
PR_945,PR_947,0.86,1239
PR_945,PR_948,0.84,618
PR_945,PR_949,0.86,1604
PR_945,PR_950,0.86,2119
PR_945,PR_951,0.86,1741
PR_945,PR_952,0.88,2119
PR_945,PR_953,0.85,1940
PR_945,PR_954,0.86,2065
PR_945,PR_955,0.85,1868
PR_945,PR_957,0.86,2111
PR_945,PR_958,0.85,1988
PR_945,PR_960,0.85,2042
PR_945,PR_961,0.86,2108
PR_945,PR_963,0.85,2076
PR_945,PR_964,0.87,2119
PR_945,PR_965,0.85,1870
PR_945,PR_966,0.87,2119
PR_945,PR_967,0.87,2119
PR_945,PR_968,0.85,2119
PR_945,PR_971,0.86,2119
PR_945,PR_972,0.83,445
PR_945,PR_973,0.83,589
PR_945,PR_974,0.86,1363
PR_945,PR_975,0.87,2119
PR_945,PR_976,0.87,2119
PR_945,PR_977,0.87,2119
PR_945,PR_979,0.86,2119
PR_945,SCA_1195,0.86,2005
PR_945,SCA_1196,0.85,2110
PR_945,SCA_1197,0.85,2119
PR_945,SCA_1198,0.86,2119
PR_945,SCA_1199,0.86,2119
PR_945,SCA_1200,0.86,2119
PR_945,SCA_1201,0.86,2119
PR_945,SCA_1203,0.85,2066
PR_945,SCA_1204,0.85,2096
PR_945,SCA_1206,0.85,2041
PR_945,SCA_1208,0.85,1574
PR_945,SCA_1212,0.87,2119
PR_945,SCA_1213,0.87,2119
PR_945,SCA_1214,0.87,2119
PR_945,SCA_1216,0.85,2119
PR_945,SCA_1217,0.85,2119
PR_945,SCA_1218,0.85,2086
PR_945,SCA_1220,0.85,2081
PR_945,SCA_1221,0.87,1955
PR_945,SCA_1222,0.87,2119
PR_945,SCA_1223,0.86,1927
PR_945,SCA_1224,0.86,2119
PR_945,SCA_1225,0.86,2075
PR_945,SCA_1226,0.86,2114
PR_945,SCA_1227,0.85,2119
PR_945,SCA_1230,0.86,2092
PR_945,SCA_1231,0.84,1866
PR_945,SCA_1232,0.85,2119
PR_945,SCA_1233,0.86,2119
PR_945,SCA_1234,0.86,1440
PR_945,SCA_1239,0.84,1446
PR_945,SCA_1240,0.84,1356
PR_945,SCA_848,0.85,2119
PR_945,SCA_853,0.86,1005
PR_945,SCA_854,0.86,2119
PR_945,SCA_857,0.83,1076
PR_945,SCA_869,0.83,467
PR_945,SCA_871,0.85,1913
PR_945,SCA_874,0.83,1546
PR_945,SCA_876,0.84,2077
PR_945,SCA_877,0.83,639
PR_945,SCA_880,0.85,2119
PR_945,SCA_896,0.87,2119
PR_945,SCA_897,0.86,2093
PR_945,SCA_914,0.85,699
PR_945,SCA_915,0.84,569
PR_945,SCA_916,0.85,2119
PR_945,SCA_917,0.85,2113
PR_945,SCA_918,0.86,2066
PR_945,SCA_919,0.85,1632
PR_945,SCA_920,0.85,1361
PR_945,SCA_921,0.85,2107
PR_945,SCA_922,0.86,2119
PR_945,SCA_923,0.82,551
PR_945,SCA_924,0.86,2119
PR_945,SCA_925,0.85,2111
PR_945,SCA_926,0.86,2076
PR_945,SCA_927,0.87,2119
PR_945,SCA_929,0.85,2092
PR_945,SCA_930,0.87,2119
PR_945,SCA_931,0.86,2112
PR_945,SCA_932,0.87,1907
PR_945,SCA_933,0.85,2104
PR_945,TX_1098,0.86,2035
PR_945,TX_1099,0.86,2119
PR_945,TX_1100,0.87,2119
PR_945,TX_1101,0.86,2119
PR_945,TX_1104,0.86,1227
PR_945,TX_1105,0.87,2119
PR_945,TX_1107,0.85,2119
PR_945,TX_1109,0.87,1280
PR_945,TX_1110,0.86,2119
PR_945,TX_1111,0.87,2119
PR_945,TX_1113,0.86,2119
PR_945,TX_1114,0.86,2119
PR_945,TX_1120,0.87,2119
PR_945,TX_1121,0.86,1687
PR_945,TX_1122,0.86,2089
PR_945,TX_1123,0.86,2119
PR_945,TX_1125,0.86,2118
PR_945,TX_1126,0.86,2119
PR_945,TX_1127,0.86,2099
PR_945,TX_1128,0.86,2119
PR_945,TX_1130,0.87,2119
PR_945,TX_1131,0.86,2119
PR_945,TX_1132,0.85,2078
PR_945,TX_1133,0.85,2119
PR_945,TX_1134,0.84,2090
PR_945,TX_1135,0.84,2115
PR_945,TX_1136,0.85,2119
PR_945,TX_1137,0.83,943
PR_945,TX_1138,0.84,2061
PR_945,TX_1139,0.83,771
PR_945,TX_1140,0.84,1905
PR_945,TX_1141,0.84,1473
PR_945,TX_1142,0.85,1649
PR_945,TX_1143,0.85,2016
PR_945,TX_1144,0.84,1785
PR_945,TX_1145,0.84,1542
PR_945,TX_1146,0.84,2054
PR_945,VZ_1000,0.85,2081
PR_945,VZ_1001,0.85,2028
PR_945,VZ_1002,0.85,2098
PR_945,VZ_1004,0.85,2119
PR_945,VZ_1005,0.85,2119
PR_945,VZ_1006,0.86,1896
PR_945,VZ_1007,0.84,1237
PR_945,VZ_1009,0.87,1260
PR_945,VZ_1010,0.84,2116
PR_945,VZ_1019,0.86,2067
PR_945,VZ_1020,0.84,1814
PR_945,VZ_1021,0.84,1833
PR_945,VZ_1022,0.83,1215
PR_945,VZ_1026,0.86,1348
PR_945,VZ_1027,0.87,2119
PR_945,VZ_1029,0.87,2119
PR_945,VZ_670,0.86,919
PR_945,VZ_671,0.86,2119
PR_945,VZ_672,0.86,2119
PR_945,VZ_673,0.85,2119
PR_945,VZ_674,0.85,2119
PR_945,VZ_675,0.85,2119
PR_945,VZ_676,0.86,1704
PR_945,VZ_677,0.86,2119
PR_945,VZ_678,0.87,2119
PR_945,VZ_679,0.86,2061
PR_945,VZ_680,0.86,2119
PR_945,VZ_681,0.87,2119
PR_945,VZ_682,0.86,2119
PR_945,VZ_683,0.85,1181
PR_945,VZ_684,0.85,2119
PR_945,VZ_685,0.86,2119
PR_945,VZ_686,0.85,2119
PR_945,VZ_687,0.86,2119
PR_945,VZ_688,0.86,2119
PR_945,VZ_689,0.87,2119
PR_945,VZ_690,0.86,2119
PR_945,VZ_691,0.86,2119
PR_945,VZ_692,0.87,1627
PR_945,VZ_693,0.86,2105
PR_945,VZ_694,0.87,2119
PR_945,VZ_695,0.85,1647
PR_945,VZ_701,0.88,2119
PR_945,VZ_702,0.86,2119
PR_945,VZ_703,0.86,2119
PR_945,VZ_704,0.83,916
PR_945,VZ_705,0.87,2119
PR_945,VZ_706,0.85,2107
PR_945,VZ_707,0.86,2119
PR_945,VZ_708,0.83,2069
PR_945,VZ_709,0.86,1147
PR_945,VZ_992,0.83,1523
PR_945,VZ_993,0.86,1200
PR_945,VZ_994,0.86,1095
PR_945,VZ_995,0.86,1919
PR_945,VZ_996,0.85,1898
PR_945,VZ_997,0.86,2099
PR_945,VZ_999,0.86,532
PR_946,PR_947,0.71,1239
PR_946,PR_948,0.82,618
PR_946,PR_949,0.78,1405
PR_946,PR_950,0.87,1405
PR_946,PR_951,0.68,1405
PR_946,PR_952,0.88,1405
PR_946,PR_953,0.8,1405
PR_946,PR_954,0.86,1405
PR_946,PR_955,0.81,1405
PR_946,PR_957,0.86,1405
PR_946,PR_958,0.8,1405
PR_946,PR_960,0.82,1405
PR_946,PR_961,0.85,1405
PR_946,PR_963,0.83,1405
PR_946,PR_964,0.87,1405
PR_946,PR_965,0.75,1405
PR_946,PR_966,0.87,1405
PR_946,PR_967,0.88,1405
PR_946,PR_968,0.85,1405
PR_946,PR_971,0.86,1405
PR_946,PR_972,0.84,445
PR_946,PR_973,0.76,589
PR_946,PR_974,0.7,1363
PR_946,PR_975,0.87,1405
PR_946,PR_976,0.87,1405
PR_946,PR_977,0.87,1405
PR_946,PR_979,0.86,1405
PR_946,SCA_1195,0.82,1405
PR_946,SCA_1196,0.85,1405
PR_946,SCA_1197,0.85,1405
PR_946,SCA_1198,0.87,1405
PR_946,SCA_1199,0.86,1405
PR_946,SCA_1200,0.87,1405
PR_946,SCA_1201,0.87,1405
PR_946,SCA_1203,0.85,1405
PR_946,SCA_1204,0.86,1405
PR_946,SCA_1206,0.81,1405
PR_946,SCA_1208,0.73,1405
PR_946,SCA_1212,0.88,1405
PR_946,SCA_1213,0.85,1405
PR_946,SCA_1214,0.87,1405
PR_946,SCA_1216,0.86,1405
PR_946,SCA_1217,0.86,1405
PR_946,SCA_1218,0.84,1405
PR_946,SCA_1220,0.84,1405
PR_946,SCA_1221,0.78,1405
PR_946,SCA_1222,0.87,1405
PR_946,SCA_1223,0.76,1405
PR_946,SCA_1224,0.87,1405
PR_946,SCA_1225,0.84,1405
PR_946,SCA_1226,0.85,1405
PR_946,SCA_1227,0.87,1405
PR_946,SCA_1230,0.85,1405
PR_946,SCA_1231,0.81,1405
PR_946,SCA_1232,0.87,1405
PR_946,SCA_1233,0.87,1405
PR_946,SCA_1234,0.57,1405
PR_946,SCA_1239,0.7,1405
PR_946,SCA_1240,0.62,1356
PR_946,SCA_848,0.86,1405
PR_946,SCA_853,0.53,1005
PR_946,SCA_854,0.87,1405
PR_946,SCA_857,0.53,1076
PR_946,SCA_869,0.45,467
PR_946,SCA_871,0.79,1405
PR_946,SCA_874,0.66,1405
PR_946,SCA_876,0.84,1405
PR_946,SCA_877,0.72,639
PR_946,SCA_880,0.85,1405
PR_946,SCA_896,0.86,1405
PR_946,SCA_897,0.85,1405
PR_946,SCA_914,0.46,699
PR_946,SCA_915,0.58,569
PR_946,SCA_916,0.86,1405
PR_946,SCA_917,0.85,1405
PR_946,SCA_918,0.83,1405
PR_946,SCA_919,0.61,1405
PR_946,SCA_920,0.48,1361
PR_946,SCA_921,0.86,1405
PR_946,SCA_922,0.86,1405
PR_946,SCA_923,0.55,551
PR_946,SCA_924,0.88,1405
PR_946,SCA_925,0.85,1405
PR_946,SCA_926,0.85,1405
PR_946,SCA_927,0.87,1405
PR_946,SCA_929,0.84,1405
PR_946,SCA_930,0.87,1405
PR_946,SCA_931,0.86,1405
PR_946,SCA_932,0.78,1405
PR_946,SCA_933,0.85,1405
PR_946,TX_1098,0.83,1405
PR_946,TX_1099,0.86,1405
PR_946,TX_1100,0.87,1405
PR_946,TX_1101,0.87,1405
PR_946,TX_1104,0.54,1227
PR_946,TX_1105,0.88,1405
PR_946,TX_1107,0.85,1405
PR_946,TX_1109,0.52,1280
PR_946,TX_1110,0.87,1405
PR_946,TX_1111,0.87,1405
PR_946,TX_1113,0.88,1405
PR_946,TX_1114,0.88,1405
PR_946,TX_1120,0.87,1405
PR_946,TX_1121,0.63,1405
PR_946,TX_1122,0.84,1405
PR_946,TX_1123,0.87,1405
PR_946,TX_1125,0.86,1405
PR_946,TX_1126,0.86,1405
PR_946,TX_1127,0.84,1405
PR_946,TX_1128,0.87,1405
PR_946,TX_1130,0.85,1405
PR_946,TX_1131,0.86,1405
PR_946,TX_1132,0.86,1405
PR_946,TX_1133,0.87,1405
PR_946,TX_1134,0.85,1405
PR_946,TX_1135,0.85,1405
PR_946,TX_1136,0.86,1405
PR_946,TX_1137,0.65,943
PR_946,TX_1138,0.84,1405
PR_946,TX_1139,0.73,771
PR_946,TX_1140,0.8,1405
PR_946,TX_1141,0.67,1405
PR_946,TX_1142,0.71,1405
PR_946,TX_1143,0.82,1405
PR_946,TX_1144,0.79,1405
PR_946,TX_1145,0.67,1405
PR_946,TX_1146,0.84,1405
PR_946,VZ_1000,0.85,1405
PR_946,VZ_1001,0.82,1405
PR_946,VZ_1002,0.86,1405
PR_946,VZ_1004,0.87,1405
PR_946,VZ_1005,0.86,1405
PR_946,VZ_1006,0.76,1405
PR_946,VZ_1007,0.57,1237
PR_946,VZ_1009,0.55,1260
PR_946,VZ_1010,0.85,1405
PR_946,VZ_1019,0.84,1405
PR_946,VZ_1020,0.73,1405
PR_946,VZ_1021,0.72,1405
PR_946,VZ_1022,0.68,1215
PR_946,VZ_1026,0.57,1348
PR_946,VZ_1027,0.86,1405
PR_946,VZ_1029,0.88,1405
PR_946,VZ_670,0.69,919
PR_946,VZ_671,0.87,1405
PR_946,VZ_672,0.87,1405
PR_946,VZ_673,0.85,1405
PR_946,VZ_674,0.86,1405
PR_946,VZ_675,0.87,1405
PR_946,VZ_676,0.68,1405
PR_946,VZ_677,0.86,1405
PR_946,VZ_678,0.85,1405
PR_946,VZ_679,0.84,1405
PR_946,VZ_680,0.86,1405
PR_946,VZ_681,0.86,1405
PR_946,VZ_682,0.86,1405
PR_946,VZ_683,0.57,1181
PR_946,VZ_684,0.87,1405
PR_946,VZ_685,0.87,1405
PR_946,VZ_686,0.86,1405
PR_946,VZ_687,0.86,1405
PR_946,VZ_688,0.87,1405
PR_946,VZ_689,0.86,1405
PR_946,VZ_690,0.87,1405
PR_946,VZ_691,0.86,1405
PR_946,VZ_692,0.79,1405
PR_946,VZ_693,0.86,1405
PR_946,VZ_694,0.87,1405
PR_946,VZ_695,0.76,1405
PR_946,VZ_701,0.86,1405
PR_946,VZ_702,0.87,1405
PR_946,VZ_703,0.87,1405
PR_946,VZ_704,0.7,916
PR_946,VZ_705,0.85,1405
PR_946,VZ_706,0.85,1405
PR_946,VZ_707,0.87,1405
PR_946,VZ_708,0.85,1405
PR_946,VZ_709,0.69,1147
PR_946,VZ_992,0.59,1405
PR_946,VZ_993,0.64,1200
PR_946,VZ_994,0.66,1095
PR_946,VZ_995,0.81,1405
PR_946,VZ_996,0.77,1405
PR_946,VZ_997,0.85,1405
PR_946,VZ_999,0.45,532
PR_947,PR_948,0.77,618
PR_947,PR_949,0.79,1239
PR_947,PR_950,0.86,1239
PR_947,PR_951,0.68,1239
PR_947,PR_952,0.87,1239
PR_947,PR_953,0.82,1239
PR_947,PR_954,0.87,1239
PR_947,PR_955,0.82,1239
PR_947,PR_957,0.86,1239
PR_947,PR_958,0.81,1239
PR_947,PR_960,0.82,1239
PR_947,PR_961,0.86,1239
PR_947,PR_963,0.82,1239
PR_947,PR_964,0.87,1239
PR_947,PR_965,0.75,1239
PR_947,PR_966,0.87,1239
PR_947,PR_967,0.87,1239
PR_947,PR_968,0.86,1239
PR_947,PR_971,0.86,1239
PR_947,PR_972,0.78,445
PR_947,PR_973,0.73,589
PR_947,PR_974,0.69,1239
PR_947,PR_975,0.88,1239
PR_947,PR_976,0.88,1239
PR_947,PR_977,0.86,1239
PR_947,PR_979,0.85,1239
PR_947,SCA_1195,0.81,1239
PR_947,SCA_1196,0.84,1239
PR_947,SCA_1197,0.85,1239
PR_947,SCA_1198,0.86,1239
PR_947,SCA_1199,0.87,1239
PR_947,SCA_1200,0.87,1239
PR_947,SCA_1201,0.86,1239
PR_947,SCA_1203,0.82,1239
PR_947,SCA_1204,0.86,1239
PR_947,SCA_1206,0.81,1239
PR_947,SCA_1208,0.69,1239
PR_947,SCA_1212,0.88,1239
PR_947,SCA_1213,0.86,1239
PR_947,SCA_1214,0.88,1239
PR_947,SCA_1216,0.86,1239
PR_947,SCA_1217,0.85,1239
PR_947,SCA_1218,0.85,1239
PR_947,SCA_1220,0.84,1239
PR_947,SCA_1221,0.76,1239
PR_947,SCA_1222,0.86,1239
PR_947,SCA_1223,0.74,1239
PR_947,SCA_1224,0.86,1239
PR_947,SCA_1225,0.83,1239
PR_947,SCA_1226,0.85,1239
PR_947,SCA_1227,0.87,1239
PR_947,SCA_1230,0.85,1239
PR_947,SCA_1231,0.79,1239
PR_947,SCA_1232,0.85,1239
PR_947,SCA_1233,0.86,1239
PR_947,SCA_1234,0.57,1239
PR_947,SCA_1239,0.71,1239
PR_947,SCA_1240,0.59,1239
PR_947,SCA_848,0.86,1239
PR_947,SCA_853,0.42,1005
PR_947,SCA_854,0.86,1239
PR_947,SCA_857,0.44,1076
PR_947,SCA_869,0.37,467
PR_947,SCA_871,0.79,1239
PR_947,SCA_874,0.69,1239
PR_947,SCA_876,0.82,1239
PR_947,SCA_877,0.62,639
PR_947,SCA_880,0.85,1239
PR_947,SCA_896,0.87,1239
PR_947,SCA_897,0.84,1239
PR_947,SCA_914,0.32,699
PR_947,SCA_915,0.47,569
PR_947,SCA_916,0.86,1239
PR_947,SCA_917,0.84,1239
PR_947,SCA_918,0.82,1239
PR_947,SCA_919,0.62,1239
PR_947,SCA_920,0.43,1239
PR_947,SCA_921,0.85,1239
PR_947,SCA_922,0.85,1239
PR_947,SCA_923,0.44,551
PR_947,SCA_924,0.87,1239
PR_947,SCA_925,0.85,1239
PR_947,SCA_926,0.82,1239
PR_947,SCA_927,0.87,1239
PR_947,SCA_929,0.84,1239
PR_947,SCA_930,0.87,1239
PR_947,SCA_931,0.86,1239
PR_947,SCA_932,0.77,1239
PR_947,SCA_933,0.84,1239
PR_947,TX_1098,0.83,1239
PR_947,TX_1099,0.88,1239
PR_947,TX_1100,0.88,1239
PR_947,TX_1101,0.86,1239
PR_947,TX_1104,0.46,1227
PR_947,TX_1105,0.87,1239
PR_947,TX_1107,0.87,1239
PR_947,TX_1109,0.47,1239
PR_947,TX_1110,0.87,1239
PR_947,TX_1111,0.88,1239
PR_947,TX_1113,0.87,1239
PR_947,TX_1114,0.87,1239
PR_947,TX_1120,0.87,1239
PR_947,TX_1121,0.65,1239
PR_947,TX_1122,0.84,1239
PR_947,TX_1123,0.88,1239
PR_947,TX_1125,0.85,1239
PR_947,TX_1126,0.86,1239
PR_947,TX_1127,0.85,1239
PR_947,TX_1128,0.86,1239
PR_947,TX_1130,0.86,1239
PR_947,TX_1131,0.85,1239
PR_947,TX_1132,0.87,1239
PR_947,TX_1133,0.86,1239
PR_947,TX_1134,0.84,1239
PR_947,TX_1135,0.85,1239
PR_947,TX_1136,0.86,1239
PR_947,TX_1137,0.61,943
PR_947,TX_1138,0.84,1239
PR_947,TX_1139,0.64,771
PR_947,TX_1140,0.79,1239
PR_947,TX_1141,0.65,1239
PR_947,TX_1142,0.72,1239
PR_947,TX_1143,0.81,1239
PR_947,TX_1144,0.79,1239
PR_947,TX_1145,0.65,1239
PR_947,TX_1146,0.85,1239
PR_947,VZ_1000,0.83,1239
PR_947,VZ_1001,0.83,1239
PR_947,VZ_1002,0.85,1239
PR_947,VZ_1004,0.86,1239
PR_947,VZ_1005,0.85,1239
PR_947,VZ_1006,0.76,1239
PR_947,VZ_1007,0.51,1237
PR_947,VZ_1009,0.46,1239
PR_947,VZ_1010,0.85,1239
PR_947,VZ_1019,0.84,1239
PR_947,VZ_1020,0.71,1239
PR_947,VZ_1021,0.7,1239
PR_947,VZ_1022,0.63,1215
PR_947,VZ_1026,0.53,1239
PR_947,VZ_1027,0.85,1239
PR_947,VZ_1029,0.86,1239
PR_947,VZ_670,0.65,919
PR_947,VZ_671,0.87,1239
PR_947,VZ_672,0.86,1239
PR_947,VZ_673,0.87,1239
PR_947,VZ_674,0.85,1239
PR_947,VZ_675,0.87,1239
PR_947,VZ_676,0.72,1239
PR_947,VZ_677,0.86,1239
PR_947,VZ_678,0.86,1239
PR_947,VZ_679,0.84,1239
PR_947,VZ_680,0.86,1239
PR_947,VZ_681,0.86,1239
PR_947,VZ_682,0.86,1239
PR_947,VZ_683,0.47,1181
PR_947,VZ_684,0.86,1239
PR_947,VZ_685,0.87,1239
PR_947,VZ_686,0.86,1239
PR_947,VZ_687,0.86,1239
PR_947,VZ_688,0.86,1239
PR_947,VZ_689,0.87,1239
PR_947,VZ_690,0.87,1239
PR_947,VZ_691,0.85,1239
PR_947,VZ_692,0.81,1239
PR_947,VZ_693,0.87,1239
PR_947,VZ_694,0.86,1239
PR_947,VZ_695,0.76,1239
PR_947,VZ_701,0.87,1239
PR_947,VZ_702,0.87,1239
PR_947,VZ_703,0.87,1239
PR_947,VZ_704,0.67,916
PR_947,VZ_705,0.86,1239
PR_947,VZ_706,0.85,1239
PR_947,VZ_707,0.87,1239
PR_947,VZ_708,0.85,1239
PR_947,VZ_709,0.62,1147
PR_947,VZ_992,0.59,1239
PR_947,VZ_993,0.52,1200
PR_947,VZ_994,0.58,1095
PR_947,VZ_995,0.83,1239
PR_947,VZ_996,0.77,1239
PR_947,VZ_997,0.85,1239
PR_947,VZ_999,0.4,532
PR_948,PR_949,0.84,618
PR_948,PR_950,0.88,618
PR_948,PR_951,0.63,618
PR_948,PR_952,0.86,618
PR_948,PR_953,0.8,618
PR_948,PR_954,0.86,618
PR_948,PR_955,0.84,618
PR_948,PR_957,0.87,618
PR_948,PR_958,0.8,618
PR_948,PR_960,0.8,618
PR_948,PR_961,0.85,618
PR_948,PR_963,0.82,618
PR_948,PR_964,0.87,618
PR_948,PR_965,0.76,618
PR_948,PR_966,0.85,618
PR_948,PR_967,0.86,618
PR_948,PR_968,0.85,618
PR_948,PR_971,0.87,618
PR_948,PR_972,0.6,445
PR_948,PR_973,0.5,589
PR_948,PR_974,0.8,618
PR_948,PR_975,0.85,618
PR_948,PR_976,0.87,618
PR_948,PR_977,0.84,618
PR_948,PR_979,0.86,618
PR_948,SCA_1195,0.77,618
PR_948,SCA_1196,0.85,618
PR_948,SCA_1197,0.83,618
PR_948,SCA_1198,0.87,618
PR_948,SCA_1199,0.86,618
PR_948,SCA_1200,0.85,618
PR_948,SCA_1201,0.87,618
PR_948,SCA_1203,0.79,618
PR_948,SCA_1204,0.84,618
PR_948,SCA_1206,0.79,618
PR_948,SCA_1208,0.68,618
PR_948,SCA_1212,0.86,618
PR_948,SCA_1213,0.84,618
PR_948,SCA_1214,0.87,618
PR_948,SCA_1216,0.87,618
PR_948,SCA_1217,0.85,618
PR_948,SCA_1218,0.83,618
PR_948,SCA_1220,0.81,618
PR_948,SCA_1221,0.72,618
PR_948,SCA_1222,0.85,618
PR_948,SCA_1223,0.73,618
PR_948,SCA_1224,0.85,618
PR_948,SCA_1225,0.8,618
PR_948,SCA_1226,0.84,618
PR_948,SCA_1227,0.85,618
PR_948,SCA_1230,0.86,618
PR_948,SCA_1231,0.81,618
PR_948,SCA_1232,0.86,618
PR_948,SCA_1233,0.86,618
PR_948,SCA_1234,0.52,618
PR_948,SCA_1239,0.76,618
PR_948,SCA_1240,0.61,618
PR_948,SCA_848,0.87,618
PR_948,SCA_853,0.29,618
PR_948,SCA_854,0.85,618
PR_948,SCA_857,0.33,618
PR_948,SCA_869,0.13,467
PR_948,SCA_871,0.78,618
PR_948,SCA_874,0.72,618
PR_948,SCA_876,0.82,618
PR_948,SCA_877,0.36,618
PR_948,SCA_880,0.84,618
PR_948,SCA_896,0.85,618
PR_948,SCA_897,0.85,618
PR_948,SCA_914,0.1,618
PR_948,SCA_915,0.25,569
PR_948,SCA_916,0.83,618
PR_948,SCA_917,0.81,618
PR_948,SCA_918,0.79,618
PR_948,SCA_919,0.54,618
PR_948,SCA_920,0.32,618
PR_948,SCA_921,0.82,618
PR_948,SCA_922,0.84,618
PR_948,SCA_923,0.2,551
PR_948,SCA_924,0.88,618
PR_948,SCA_925,0.84,618
PR_948,SCA_926,0.81,618
PR_948,SCA_927,0.87,618
PR_948,SCA_929,0.83,618
PR_948,SCA_930,0.87,618
PR_948,SCA_931,0.85,618
PR_948,SCA_932,0.75,618
PR_948,SCA_933,0.83,618
PR_948,TX_1098,0.83,618
PR_948,TX_1099,0.85,618
PR_948,TX_1100,0.87,618
PR_948,TX_1101,0.85,618
PR_948,TX_1104,0.4,618
PR_948,TX_1105,0.88,618
PR_948,TX_1107,0.84,618
PR_948,TX_1109,0.45,618
PR_948,TX_1110,0.85,618
PR_948,TX_1111,0.87,618
PR_948,TX_1113,0.86,618
PR_948,TX_1114,0.86,618
PR_948,TX_1120,0.88,618
PR_948,TX_1121,0.56,618
PR_948,TX_1122,0.81,618
PR_948,TX_1123,0.86,618
PR_948,TX_1125,0.87,618
PR_948,TX_1126,0.83,618
PR_948,TX_1127,0.83,618
PR_948,TX_1128,0.86,618
PR_948,TX_1130,0.84,618
PR_948,TX_1131,0.85,618
PR_948,TX_1132,0.85,618
PR_948,TX_1133,0.88,618
PR_948,TX_1134,0.84,618
PR_948,TX_1135,0.84,618
PR_948,TX_1136,0.85,618
PR_948,TX_1137,0.56,618
PR_948,TX_1138,0.85,618
PR_948,TX_1139,0.47,618
PR_948,TX_1140,0.83,618
PR_948,TX_1141,0.67,618
PR_948,TX_1142,0.75,618
PR_948,TX_1143,0.8,618
PR_948,TX_1144,0.82,618
PR_948,TX_1145,0.67,618
PR_948,TX_1146,0.85,618
PR_948,VZ_1000,0.83,618
PR_948,VZ_1001,0.79,618
PR_948,VZ_1002,0.87,618
PR_948,VZ_1004,0.86,618
PR_948,VZ_1005,0.86,618
PR_948,VZ_1006,0.73,618
PR_948,VZ_1007,0.53,618
PR_948,VZ_1009,0.44,618
PR_948,VZ_1010,0.84,618
PR_948,VZ_1019,0.82,618
PR_948,VZ_1020,0.68,618
PR_948,VZ_1021,0.69,618
PR_948,VZ_1022,0.73,618
PR_948,VZ_1026,0.56,618
PR_948,VZ_1027,0.86,618
PR_948,VZ_1029,0.84,618
PR_948,VZ_670,0.54,618
PR_948,VZ_671,0.85,618
PR_948,VZ_672,0.85,618
PR_948,VZ_673,0.84,618
PR_948,VZ_674,0.85,618
PR_948,VZ_675,0.85,618
PR_948,VZ_676,0.7,618
PR_948,VZ_677,0.86,618
PR_948,VZ_678,0.88,618
PR_948,VZ_679,0.84,618
PR_948,VZ_680,0.83,618
PR_948,VZ_681,0.86,618
PR_948,VZ_682,0.86,618
PR_948,VZ_683,0.46,618
PR_948,VZ_684,0.83,618
PR_948,VZ_685,0.84,618
PR_948,VZ_686,0.85,618
PR_948,VZ_687,0.87,618
